name	chrom	txStart	txEnd	name2
NM_013246	chr11	66888214	66897782	CLCF1
NM_001166222	chr11	66939724	66949654	CARNS1
NM_001166212	chr11	66888214	66898224	CLCF1
NR_046413	chr11	66874811	66877643	POLD4
NR_046412	chr11	66874811	66877643	POLD4
NR_046411	chr11	66874811	66877643	POLD4
NM_003952	chr11	66952510	66959455	RPS6KB2
NM_001256870	chr11	66874811	66877643	POLD4
NM_001243224	chr11	66917351	66922459	RAD9A
NM_206873	chr11	66922227	66925952	PPP1CA
NM_020441	chr11	66962093	66967559	CORO1B
NM_198517	chr11	66927959	66934137	TBC1D10C
NM_001008709	chr11	66922227	66925952	PPP1CA
NM_021173	chr11	66874811	66877643	POLD4
NM_001256508	chr11	66927959	66934137	TBC1D10C
NR_046266	chr11	66928022	66934137	TBC1D10C
NR_073484	chr11	67030536	67032234	CDK2AP2
NR_073413	chr11	66988394	66993324	TMEM134
NR_073412	chr11	66988394	66993324	TMEM134
NR_073411	chr11	66988394	66993324	TMEM134
NR_073410	chr11	66988394	66993324	TMEM134
NR_073409	chr11	66988394	66993324	TMEM134
NM_004910	chr11	67015814	67029419	PITPNM1
NM_001318496	chr11	67042993	67047475	CABP2
NM_003977	chr11	67007075	67015155	AIP
NM_001078651	chr11	66988394	66993324	TMEM134
NM_001078650	chr11	66988394	66993324	TMEM134
NM_001300895	chr11	66979393	66985822	CABP4
NM_016366	chr11	67042993	67047475	CABP2
NM_025124	chr11	66988394	66993324	TMEM134
NM_005851	chr11	67030536	67032775	CDK2AP2
NM_001130848	chr11	67015814	67029419	PITPNM1
NM_001271849	chr11	67030536	67032234	CDK2AP2
NR_106810	chr11	67014291	67014362	MIR6752
NM_001302960	chr11	67007075	67015155	AIP
NM_001302959	chr11	67007562	67015155	AIP
NM_145200	chr11	66979393	66985821	CABP4
NM_005995	chr11	67155349	67163607	TBX10
NM_000695	chr11	67186208	67198678	ALDH3B2
NM_001166102	chr11	67130898	67136588	NDUFV1
NM_080658	chr11	67166601	67174706	ACY3
NM_007103	chr11	67130898	67136588	NDUFV1
NM_001031615	chr11	67186208	67205261	ALDH3B2
NM_181843	chr11	67151984	67153984	NUDT8
NM_001243750	chr11	67151985	67153984	NUDT8
NR_130935	chr11	67126926	67130753	C11orf72
NR_033791	chr11	67137570	67139711	DOC2GP
NR_024249	chr11	67315813	67329383	FAM86C2P
NM_006053	chr11	67567022	67574942	TCIRG1
NM_000694	chr11	67534350	67553325	ALDH3B1
NM_001161473	chr11	67532592	67553325	ALDH3B1
NR_039840	chr11	67557939	67558024	MIR4691
NM_001030010	chr11	67534350	67553325	ALDH3B1
NM_001290058	chr11	67534350	67553325	ALDH3B1
NM_002496	chr11	67554659	67560690	NDUFS8
NM_030930	chr11	67515146	67528171	UNC93B1
NM_006019	chr11	67563037	67574942	TCIRG1
NM_001290059	chr11	67534350	67553325	ALDH3B1
NR_106811	chr11	67568836	67569000	MIR6753
NR_106963	chr11	67556906	67556965	MIR7113
NM_001300908	chr11	67678905	67737815	KMT5B
NM_017635	chr11	67678905	67737388	KMT5B
NM_016028	chr11	67689761	67737360	KMT5B
NM_001300909	chr11	67689761	67737815	KMT5B
NM_001300907	chr11	67678905	67737388	KMT5B
NM_022338	chr11	67785378	67796045	C11orf24
NM_001300913	chr11	67785378	67796045	C11orf24
NM_004923	chr11	68231483	68275564	MTL5
NM_015973	chr11	68208518	68215219	GAL
NM_001039656	chr11	68260175	68275564	MTL5
NM_001098515	chr11	68528437	68537426	MRGPRF
NM_002180	chr11	68427894	68464645	IGHMBP2
NM_145015	chr11	68528437	68537426	MRGPRF
NM_198923	chr11	68504065	68505031	MRGPRD
NR_120541	chr11	68536397	68542492	MRGPRF-AS1
NR_036122	chr11	68607219	68607302	MIR3164
NM_139075	chr11	68572925	68614648	TPCN2
NM_001293296	chr11	68818180	68821330	MYEOV
NM_001293294	chr11	68818180	68821330	MYEOV
NM_001293291	chr11	68818180	68821330	MYEOV
NM_001300924	chr11	68818180	68821330	MYEOV
NM_138768	chr11	68818180	68821330	MYEOV
NM_001300923	chr11	68818180	68821330	MYEOV
NR_120544	chr11	69009509	69017492	LINC01488
NR_120542	chr11	69009509	69017492	LINC01488
NR_120543	chr11	69009509	69017492	LINC01488
NR_120545	chr11	69009509	69017492	LINC01488
NM_001319657	chr11	68949619	68953570	LOC102724265
NM_153451	chr11	69189512	69199346	ORAOV1
NM_053056	chr11	69165053	69178423	CCND1
NM_005117	chr11	69222186	69228287	FGF19
NM_002007	chr11	69296977	69299352	FGF4
NR_120529	chr11	69579983	69589125	LOC101928443
NR_103835	chr11	69596187	69599102	ANO1-AS2
NR_120530	chr11	69579983	69587678	LOC101928443
NM_018043	chr11	69602055	69713299	ANO1
NR_030691	chr11	69609163	69713299	ANO1
NR_031624	chr11	69807708	69807824	MIR548K
NM_138565	chr11	69922259	69960338	CTTN
NM_005231	chr11	69922259	69960338	CTTN
NM_001184740	chr11	69922259	69960338	CTTN
NR_046567	chr11	70154846	70159243	SHANK2-AS1
NR_073536	chr11	70386542	70388868	SHANK2-AS3
NR_037437	chr11	70396022	70396121	MIR3664
NM_001360	chr11	70823104	70837125	DHCR7
NM_018161	chr11	70841864	70890229	NADSYN1
NM_001163817	chr11	70823104	70837125	DHCR7
NR_038862	chr11	70794439	70812048	FLJ42102
NR_106812	chr11	70862196	70862262	MIR6754
NM_001012710	chr11	70954256	70955314	KRTAP5-10
NM_021046	chr11	70926718	70927901	KRTAP5-8
NM_001012503	chr11	70915960	70916858	KRTAP5-7
NM_005553	chr11	70937113	70938301	KRTAP5-9
NM_001005405	chr11	70970548	70971569	KRTAP5-11
NM_001099653	chr11	71176204	71189928	FAM86C1
NM_001242853	chr11	71267146	71273255	LOC100129216
NR_073388	chr11	71184508	71202553	ALG1L9P
NR_073387	chr11	71198671	71202553	ALG1L9P
NR_073386	chr11	71183056	71202553	ALG1L9P
NM_001002035	chr11	71221893	71226256	DEFB108B
NM_018172	chr11	71176204	71189928	FAM86C1
NM_152563	chr11	71176204	71189928	FAM86C1
NM_001278713	chr11	71202738	71210241	ZNF705E
NM_001145057	chr11	71388310	71391222	IL18BP
NM_001145055	chr11	71388620	71391222	IL18BP
NM_001039659	chr11	71387605	71391222	IL18BP
NM_001039660	chr11	71387605	71391222	IL18BP
NM_018320	chr11	71317415	71386291	RNF121
NM_005699	chr11	71387756	71391613	IL18BP
NR_024148	chr11	71317415	71386291	RNF121
NR_024147	chr11	71317415	71386291	RNF121
NM_173044	chr11	71387605	71391498	IL18BP
NM_173042	chr11	71387756	71391222	IL18BP
NR_104178	chr11	71402984	71409604	LOC100128494
NM_001300926	chr11	71317415	71386291	RNF121
NM_014042	chr11	71498280	71501470	ANAPC15
NM_145309	chr11	71469024	71485586	LRTOMT
NR_026886	chr11	71469024	71485586	LRTOMT
NM_001145307	chr11	71469024	71485586	LRTOMT
NM_017907	chr11	71485985	71492081	LAMTOR1
NM_001271471	chr11	71469024	71485586	LRTOMT
NM_001145310	chr11	71469024	71499476	LRTOMT
NM_001145309	chr11	71469024	71499476	LRTOMT
NM_001145308	chr11	71469024	71499476	LRTOMT
NM_001205138	chr11	71469024	71485586	LRTOMT
NR_036123	chr11	71460921	71460996	MIR3165
NM_001278494	chr11	71498280	71500926	ANAPC15
NM_001278493	chr11	71498280	71500966	ANAPC15
NM_001278492	chr11	71498280	71500966	ANAPC15
NM_001278491	chr11	71498280	71500992	ANAPC15
NM_001278490	chr11	71498280	71501470	ANAPC15
NM_001278489	chr11	71498280	71501470	ANAPC15
NM_001278488	chr11	71498280	71501470	ANAPC15
NM_001278487	chr11	71498280	71501470	ANAPC15
NM_001278486	chr11	71498280	71501470	ANAPC15
NM_001278485	chr11	71498280	71501470	ANAPC15
NM_000804	chr11	71524403	71528584	FOLR3
NM_001318045	chr11	71524403	71528584	FOLR3
NM_001318803	chr11	71469024	71485586	LRTOMT
NR_134858	chr11	71469024	71485586	LRTOMT
NM_001113536	chr11	71605466	71610642	FOLR2
NM_001113535	chr11	71605466	71610642	FOLR2
NM_001113534	chr11	71605466	71610642	FOLR2
NM_016729	chr11	71580820	71585015	FOLR1
NM_016725	chr11	71578249	71585015	FOLR1
NM_016724	chr11	71578249	71585015	FOLR1
NM_005169	chr11	71627768	71632868	PHOX2A
NM_001567	chr11	71613529	71627836	INPPL1
NM_000802	chr11	71578606	71585015	FOLR1
NM_000803	chr11	71605466	71610642	FOLR2
NR_126364	chr11	71959347	71961914	LINC01537
NM_001243784	chr11	71964831	72031152	PDE2A
NM_001143839	chr11	71964831	72031152	PDE2A
NR_029603	chr11	72003754	72003822	MIR139
NM_002599	chr11	71964831	72063145	PDE2A
NM_001146209	chr11	71964831	72057756	PDE2A
NM_033388	chr11	72203098	72218328	ATG16L2
NR_039841	chr11	72172222	72172285	MIR4692
NM_006645	chr11	72143421	72182398	STARD10
NM_001318766	chr11	72203098	72218328	ATG16L2
NM_176796	chr11	72653197	72687318	P2RY6
NM_176798	chr11	72658586	72687318	P2RY6
NM_176797	chr11	72653197	72687318	P2RY6
NM_001277206	chr11	72653928	72687318	P2RY6
NM_001277207	chr11	72653244	72687318	P2RY6
NM_001277208	chr11	72660834	72687318	P2RY6
NM_001277204	chr11	72660834	72687318	P2RY6
NM_001277205	chr11	72653197	72687318	P2RY6
NM_032871	chr11	72765360	72786167	RELT
NM_152222	chr11	72765052	72786167	RELT
NM_001130033	chr11	73034870	73051512	PLEKHB1
NM_001130036	chr11	73037382	73051512	PLEKHB1
NM_001130035	chr11	73036241	73051512	PLEKHB1
NM_021200	chr11	73034870	73051512	PLEKHB1
NM_001130034	chr11	73036241	73051512	PLEKHB1
NM_016055	chr11	73176564	73253304	MRPL48
NM_001318500	chr11	73176564	73253304	MRPL48
NM_016565	chr11	73261360	73265538	COA4
NM_001318498	chr11	73176564	73253304	MRPL48
NM_001318499	chr11	73176564	73253304	MRPL48
NR_134661	chr11	73176564	73253304	MRPL48
NR_134658	chr11	73176564	73253304	MRPL48
NR_134660	chr11	73176564	73253304	MRPL48
NR_134659	chr11	73176564	73253304	MRPL48
NM_022803	chr11	73391459	73397930	UCP3
NM_003356	chr11	73388973	73397930	UCP3
NM_003355	chr11	73363363	73371537	UCP2
NM_153614	chr11	73339011	73358980	DNAJB13
NM_016147	chr11	73559755	73643396	PPME1
NM_001271593	chr11	73559755	73643396	PPME1
NM_173582	chr11	73719004	73787158	PGM2L1
NR_039710	chr11	73787929	73788026	MIR548AL
NR_120556	chr11	73700054	73713398	LOC101928580
NM_001319240	chr11	73882077	73887226	LOC100287896
NM_005472	chr11	73843533	73856248	KCNE3
NM_001144869	chr11	73880570	73882403	LIPT2
NR_046410	chr11	73981297	74031753	POLD3
NR_046409	chr11	73981222	74031753	POLD3
NM_006591	chr11	73981222	74031753	POLD3
NM_015424	chr11	74085120	74120078	CHRDL2
NM_001278473	chr11	74085120	74120078	CHRDL2
NR_039845	chr11	74108960	74109030	MIR4696
NM_001304415	chr11	74085120	74107996	CHRDL2
NM_001304417	chr11	74085120	74100060	CHRDL2
NM_001304416	chr11	74085120	74107996	CHRDL2
NM_001304391	chr11	74085120	74107996	CHRDL2
NM_001304390	chr11	74085120	74107996	CHRDL2
NM_006656	chr11	74377597	74396391	NEU3
NM_014752	chr11	74337939	74367724	SPCS2
NM_001005285	chr11	74477443	74478406	OR2AT4
NM_001195528	chr11	74629597	74632397	TPBGL
NM_001039548	chr11	74811085	74819322	KLHL35
NM_001260506	chr11	74788182	74795605	RPS3
NM_001005	chr11	74788182	74795605	RPS3
NM_001256802	chr11	74788182	74810993	RPS3
NR_000005	chr11	74789082	74789230	SNORD15A
NR_029891	chr11	74723783	74723878	MIR326
NM_001260507	chr11	74788182	74795605	RPS3
NR_000025	chr11	74793112	74793258	SNORD15B
NM_001207014	chr11	74950748	74961497	SERPINH1
NM_001235	chr11	74950748	74961497	SERPINH1
NM_033063	chr11	74975610	75057127	MAP6
NM_207577	chr11	74991552	75057127	MAP6
NM_032564	chr11	75157425	75190229	DGAT2
NM_001253891	chr11	75157425	75190229	DGAT2
NR_046090	chr11	75147147	75157340	LOC283214
NM_025098	chr11	75106511	75121651	MOGAT2
NM_004626	chr11	75575017	75595222	WNT11
NM_001282456	chr11	75770004	75796823	LOC100506127
NM_001305225	chr11	75770004	75775233	LOC100506127
NR_130990	chr11	75770004	75803313	LOC100506127
NM_001128922	chr11	76046215	76059439	LRRC32
NM_005512	chr11	76046215	76058692	LRRC32
NR_024042	chr11	76068857	76110481	GUCY2EP
NR_120561	chr11	76171272	76171754	LOC101928837
NR_120562	chr11	76171272	76171754	LOC101928837
NM_015516	chr11	76171932	76186846	TSKU
NM_001258210	chr11	76171004	76186846	TSKU
NM_001318478	chr11	76172839	76186846	TSKU
NM_001318479	chr11	76172839	76186846	TSKU
NM_001318477	chr11	76180443	76186846	TSKU
NM_006189	chr11	76491533	76492025	OMP
NM_004055	chr11	76455639	76514846	CAPN5
NM_138706	chr11	76423032	76430653	B3GNT6
NM_182833	chr11	76605250	76676111	GDPD4
NR_130930	chr11	76959781	76964355	LOC646029
NM_173039	chr11	76978327	76999049	AQP11
NM_001293	chr11	77004843	77026499	CLNS1A
NM_001311202	chr11	77004843	77026499	CLNS1A
NM_001311201	chr11	77004843	77026499	CLNS1A
NM_001311200	chr11	77004843	77026499	CLNS1A
NM_001311199	chr11	77007232	77026499	CLNS1A
NM_024684	chr11	77209807	77261046	AAMDC
NR_133637	chr11	77209807	77289479	AAMDC
NM_001316962	chr11	77209807	77261046	AAMDC
NM_001316961	chr11	77209807	77261046	AAMDC
NM_001316960	chr11	77209807	77261046	AAMDC
NM_001316958	chr11	77209807	77289479	AAMDC
NM_001316957	chr11	77209807	77289479	AAMDC
NM_003251	chr11	77452554	77457051	THRSP
NM_023930	chr11	77404408	77411968	KCTD14
NM_001282406	chr11	77404408	77434885	KCTD14
NM_001029859	chr11	77559937	77577323	KCTD21
NM_024079	chr11	77489635	77528347	ALG8
NM_001007027	chr11	77489635	77528347	ALG8
NR_102281	chr11	77528486	77562671	KCTD21-AS1
NR_102280	chr11	77528486	77562671	KCTD21-AS1
NR_120564	chr11	77812676	77818530	LOC101928865
NR_120566	chr11	77921869	77947259	LOC101928896
NR_049841	chr11	78810860	78810918	MIR5579
NR_030598	chr11	78790713	78790801	MIR708
NR_120570	chr11	80139891	80151494	LOC101928944
NR_036186	chr11	81279430	81279526	MIR4300
NM_175885	chr11	82120693	82122554	FAM181B
NM_001319214	chr11	82211630	82290430	PRCP
NM_005040	chr11	82211630	82289293	PRCP
NM_199418	chr11	82211630	82289293	PRCP
NR_033347	chr11	82430153	82430288	SNORA70E
NM_001286059	chr11	82361822	82423259	RAB30
NM_015885	chr11	82545784	82574483	PCF11
NR_038903	chr11	82460755	82462402	RAB30-AS1
NM_001286120	chr11	82647782	82675098	CCDC90B
NM_001286119	chr11	82647782	82675098	CCDC90B
NM_001286118	chr11	82647782	82675098	CCDC90B
NM_001286117	chr11	82647782	82675098	CCDC90B
NM_001286116	chr11	82647782	82675098	CCDC90B
NM_021825	chr11	82647782	82675098	CCDC90B
NM_182603	chr11	82582428	82637661	ANKRD42
NR_125355	chr11	82582428	82603890	ANKRD42
NM_001300975	chr11	82582428	82637661	ANKRD42
NM_001300973	chr11	82582428	82644789	ANKRD42
NM_001300977	chr11	82582428	82603890	ANKRD42
NM_001300976	chr11	82582428	82603890	ANKRD42
NM_001300972	chr11	82582428	82644789	ANKRD42
NM_001193538	chr11	85017264	85025231	TMEM126B
NM_001193537	chr11	85017264	85025231	TMEM126B
NM_001256546	chr11	85017264	85025231	TMEM126B
NM_001039618	chr11	85046255	85053830	CREBZF
NM_001244735	chr11	85036610	85045245	TMEM126A
NM_032273	chr11	85036610	85045245	TMEM126A
NM_001256547	chr11	85017264	85025231	TMEM126B
NM_018480	chr11	85017264	85025231	TMEM126B
NR_028027	chr11	85046255	85053830	CREBZF
NR_028026	chr11	85046255	85053830	CREBZF
NR_028025	chr11	85046255	85053830	CREBZF
NR_028024	chr11	85046255	85053830	CREBZF
NM_152723	chr11	85072534	85074968	CCDC89
NM_001162953	chr11	85082911	85146760	SYTL2
NM_001162951	chr11	85082911	85146760	SYTL2
NM_001289609	chr11	85082911	85108041	SYTL2
NM_001162952	chr11	85082911	85108041	SYTL2
NM_206930	chr11	85082911	85108041	SYTL2
NM_206929	chr11	85082911	85107871	SYTL2
NM_001289610	chr11	85082911	85107871	SYTL2
NM_173556	chr11	85243791	85308711	CCDC83
NM_001286159	chr11	85243791	85308711	CCDC83
NM_001008660	chr11	85345861	85457787	PICALM
NM_001206946	chr11	85345861	85457787	PICALM
NM_001206947	chr11	85345861	85458571	PICALM
NM_007166	chr11	85345861	85457787	PICALM
NM_001308007	chr11	85633073	85667500	EED
NR_106813	chr11	85667022	85667088	MIR6755
NM_003797	chr11	85633073	85667500	EED
NM_001156474	chr11	85763425	85811799	CCDC81
NM_021827	chr11	85763425	85811799	CCDC81
NM_001293180	chr11	86179748	86199921	PRSS23
NM_001293179	chr11	86188929	86199921	PRSS23
NM_001293178	chr11	86188929	86199921	PRSS23
NM_007173	chr11	86188929	86199921	PRSS23
NR_045004	chr11	86245620	86246644	OR7E2P
NM_012193	chr11	86334364	86344088	FZD4
NR_135090	chr11	87106893	87107951	LOC105369423
NR_036124	chr11	87549317	87549409	MIR3166
NM_022337	chr11	87486062	87548283	RAB38
NM_001114173	chr11	87693626	87710603	CTSC
NM_148170	chr11	87693626	87710603	CTSC
NR_049724	chr11	87877391	87896870	GRM5-AS1
NR_120406	chr11	88861668	88864381	NOX4
NM_001146162	chr11	89083114	89090688	TRIM77
NM_153696	chr11	89032112	89071534	FOLH1B
NM_001271942	chr11	89083114	89090688	TRIM77
NM_020358	chr11	89170470	89181391	TRIM49
NR_028346	chr11	89214812	89223784	TRIM53AP
NM_001164397	chr11	89243253	89248833	TRIM64B
NR_028346	chr11	89366358	89375324	TRIM53AP
NM_001206627	chr11	89284287	89290526	TRIM49D1
NM_001206627	chr11	89299577	89305816	TRIM49D1
NM_001136486	chr11	89341319	89346888	TRIM64
NM_001105522	chr11	89284226	89293224	TRIM49D2
NM_001105522	chr11	89296879	89305877	TRIM49D2
NM_001143975	chr11	89458765	89459947	UBTFL1
NM_001195234	chr11	89403921	89414841	TRIM49C
NM_012124	chr11	89573245	89596180	CHORDC1
NM_001144073	chr11	89573245	89596180	CHORDC1
NR_039711	chr11	89928589	89928673	MIR4490
NR_031663	chr11	90241936	90242018	MIR1261
NM_005959	chr11	92342436	92355596	MTNR1B
NR_135091	chr11	92286051	92288442	LOC105369431
NM_020179	chr11	92851286	92916194	SMCO4
NR_002569	chr11	93094327	93094680	SCARNA9
NR_002959	chr11	93106279	93106411	SNORA18
NR_002920	chr11	93105174	93105313	SNORA8
NM_004268	chr11	93157052	93186144	MED17
NM_001286069	chr11	93114407	93135916	C11orf54
NM_001286068	chr11	93114407	93135916	C11orf54
NM_001286067	chr11	93114407	93135916	C11orf54
NR_031639	chr11	93106487	93106578	MIR1304
NR_003032	chr11	93103792	93103913	SNORA32
NM_024116	chr11	93108745	93114351	TAF1D
NR_003028	chr11	93103328	93103460	SNORA25
NR_003026	chr11	93104817	93104947	SNORA1
NM_014039	chr11	93114407	93135916	C11orf54
NR_003036	chr11	93104316	93104387	SNORD6
NR_002973	chr11	93107923	93108050	SNORA40
NM_001286071	chr11	93114407	93135916	C11orf54
NM_001286070	chr11	93114407	93135916	C11orf54
NR_003033	chr11	93106041	93106114	SNORD5
NM_001144871	chr11	93193382	93223316	VSTM5
NM_015368	chr11	93501741	93554785	PANX1
NM_001199206	chr11	93678450	93680506	IZUMO1R
NR_031630	chr11	93839308	93839394	MIR548L
NM_016540	chr11	93750124	93774233	GPR83
NM_001190462	chr11	93885342	93904937	C11orf97
NM_002033	chr11	93916664	93922712	FUT4
NM_017704	chr11	93866800	93872392	ANKRD49
NM_016403	chr11	94335434	94346424	CWC15
NM_001161630	chr11	94398069	94400408	KDM4E
NM_032102	chr11	94439688	94444035	SRSF8
NR_103726	chr11	94439688	94444035	SRSF8
NM_144665	chr11	94538324	94603894	SESN3
NM_001271594	chr11	94538324	94605353	SESN3
NR_110295	chr11	94602997	94607217	LOC100129203
NR_110303	chr11	94523350	94531960	LOC101929295
NM_001243776	chr11	95163272	95205506	CEP57
NM_001243777	chr11	95163272	95205506	CEP57
NM_014679	chr11	95163272	95205506	CEP57
NM_024725	chr11	95725576	95762731	CCDC82
NR_036125	chr11	95714249	95714338	MIR1260B
NM_001261833	chr11	95762805	95766375	JRKL
NM_003772	chr11	95762805	95766375	JRKL
NM_001318736	chr11	95725576	95762731	CCDC82
NM_001318737	chr11	95754614	95762731	CCDC82
NR_047481	chr11	95816093	95879689	JRKL-AS1
NR_135097	chr11	95881236	95887562	LOC105369443
NR_133571	chr11	100060101	100063896	LOC100128386
NR_031662	chr11	100288165	100288199	MIR548G
NM_032021	chr11	100368020	100369876	TMEM133
NM_000926	chr11	100405564	100505754	PGR
NM_001271162	chr11	100405564	100505668	PGR
NM_001271161	chr11	100405564	100505004	PGR
NR_073143	chr11	100405564	100505004	PGR
NR_073142	chr11	100405564	100505004	PGR
NR_073141	chr11	100405564	100505004	PGR
NM_001202474	chr11	100405564	100505004	PGR
NR_037485	chr11	100895760	100895846	MIR3920
NM_178127	chr11	101266614	101292463	ANGPTL5
NR_135053	chr11	101828859	101837979	LOC101928424
NM_001256166	chr11	101723122	101754611	BIRC2
NM_001256163	chr11	101723314	101754611	BIRC2
NM_001166	chr11	101723122	101754611	BIRC2
NM_052932	chr11	101772265	101828985	TMEM123
NM_002423	chr11	101896448	101906694	MMP7
NR_135076	chr11	101843195	101874740	LOC102723838
NM_001304442	chr11	102087735	102100895	MMP8
NM_001304441	chr11	102087735	102100895	MMP8
NM_002424	chr11	102087735	102100895	MMP8
NM_022122	chr11	102067624	102081678	MMP27
NR_038390	chr11	102159616	102212707	WTAPP1
NM_001145938	chr11	102165850	102174176	MMP1
NM_002422	chr11	102211737	102219630	MMP3
NM_002421	chr11	102165850	102174176	MMP1
NM_002425	chr11	102146442	102156569	MMP10
NM_002427	chr11	102318930	102331673	MMP13
NM_002426	chr11	102238669	102250974	MMP12
NM_032299	chr11	102426622	102468154	DCUN1D5
NM_001318739	chr11	102426622	102468154	DCUN1D5
NM_001318740	chr11	102426622	102468154	DCUN1D5
NM_001318741	chr11	102426622	102468154	DCUN1D5
NR_039842	chr11	103225843	103225918	MIR4693
NM_001001711	chr11	103412517	103415132	DDI1
NR_106987	chr11	103628528	103628589	MIR7641-1
NR_120585	chr11	103944426	103985240	LOC102723895
NM_033306	chr11	104318803	104332632	CASP4
NR_034067	chr11	104261654	104274607	CASP12
NR_034066	chr11	104261654	104274607	CASP12
NR_034061	chr11	104261654	104274607	CASP12
NM_001191016	chr11	104261654	104274607	CASP12
NR_034079	chr11	104277485	104294112	LOC643733
NR_034078	chr11	104277485	104294112	LOC643733
NR_034071	chr11	104261654	104274607	CASP12
NR_034070	chr11	104261654	104274607	CASP12
NR_034065	chr11	104261654	104274607	CASP12
NR_034068	chr11	104261654	104274607	CASP12
NR_034064	chr11	104261654	104274607	CASP12
NR_034063	chr11	104261654	104274607	CASP12
NM_033294	chr11	104401446	104411094	CASP1
NM_001136109	chr11	104370176	104399105	CASP5
NM_001223	chr11	104401446	104411094	CASP1
NM_001136110	chr11	104370176	104399105	CASP5
NR_024239	chr11	104370176	104399105	CASP5
NM_004347	chr11	104370176	104399105	CASP5
NM_052889	chr11	104417262	104421261	CARD16
NM_001136112	chr11	104370176	104399105	CASP5
NM_001257118	chr11	104401446	104411094	CASP1
NM_001017534	chr11	104417262	104421261	CARD16
NM_033295	chr11	104401446	104411094	CASP1
NM_001257119	chr11	104401446	104411094	CASP1
NR_131905	chr11	104438538	104447467	CASP1P2
NM_033292	chr11	104401446	104411094	CASP1
NM_033293	chr11	104401446	104411094	CASP1
NR_036562	chr11	104370176	104399105	CASP5
